etfCode,name,missingField,coverageScore
494890,KODEX 200액티브,descriptions,0.45
494890,KODEX 200액티브,distribution,0.45
494890,KODEX 200액티브,sectorCountryWeights,0.45
494890,KODEX 200액티브,feesAndAssets,0.45
495040,PLUS 코리아밸류업,issuer,0.35
495040,PLUS 코리아밸류업,benchmarkName,0.35
495040,PLUS 코리아밸류업,descriptions,0.35
495040,PLUS 코리아밸류업,strategyFacts,0.35
495040,PLUS 코리아밸류업,distribution,0.35
495040,PLUS 코리아밸류업,sectorCountryWeights,0.35
495040,PLUS 코리아밸류업,feesAndAssets,0.35
495050,RISE 코리아밸류업,issuer,0.35
495050,RISE 코리아밸류업,benchmarkName,0.35
495050,RISE 코리아밸류업,descriptions,0.35
495050,RISE 코리아밸류업,strategyFacts,0.35
495050,RISE 코리아밸류업,distribution,0.35
495050,RISE 코리아밸류업,sectorCountryWeights,0.35
495050,RISE 코리아밸류업,feesAndAssets,0.35
495060,TIME 코리아밸류업액티브,issuer,0.45
495060,TIME 코리아밸류업액티브,benchmarkName,0.45
495060,TIME 코리아밸류업액티브,descriptions,0.45
495060,TIME 코리아밸류업액티브,distribution,0.45
495060,TIME 코리아밸류업액티브,sectorCountryWeights,0.45
495060,TIME 코리아밸류업액티브,feesAndAssets,0.45
495230,KoAct 코리아밸류업액티브,issuer,0.45
495230,KoAct 코리아밸류업액티브,benchmarkName,0.45
495230,KoAct 코리아밸류업액티브,descriptions,0.45
495230,KoAct 코리아밸류업액티브,distribution,0.45
495230,KoAct 코리아밸류업액티브,sectorCountryWeights,0.45
495230,KoAct 코리아밸류업액티브,feesAndAssets,0.45
495330,1Q 코리아밸류업,issuer,0.35
495330,1Q 코리아밸류업,benchmarkName,0.35
495330,1Q 코리아밸류업,descriptions,0.35
495330,1Q 코리아밸류업,strategyFacts,0.35
495330,1Q 코리아밸류업,distribution,0.35
495330,1Q 코리아밸류업,sectorCountryWeights,0.35
495330,1Q 코리아밸류업,feesAndAssets,0.35
495550,SOL 코리아밸류업TR,issuer,0.35
495550,SOL 코리아밸류업TR,benchmarkName,0.35
495550,SOL 코리아밸류업TR,descriptions,0.35
495550,SOL 코리아밸류업TR,strategyFacts,0.35
495550,SOL 코리아밸류업TR,distribution,0.35
495550,SOL 코리아밸류업TR,sectorCountryWeights,0.35
495550,SOL 코리아밸류업TR,feesAndAssets,0.35
495750,HANARO 코리아밸류업,issuer,0.35
495750,HANARO 코리아밸류업,benchmarkName,0.35
495750,HANARO 코리아밸류업,descriptions,0.35
495750,HANARO 코리아밸류업,strategyFacts,0.35
495750,HANARO 코리아밸류업,distribution,0.35
495750,HANARO 코리아밸류업,sectorCountryWeights,0.35
495750,HANARO 코리아밸류업,feesAndAssets,0.35
495850,KODEX 코리아밸류업,issuer,0.35
495850,KODEX 코리아밸류업,benchmarkName,0.35
495850,KODEX 코리아밸류업,descriptions,0.35
495850,KODEX 코리아밸류업,strategyFacts,0.35
495850,KODEX 코리아밸류업,distribution,0.35
495850,KODEX 코리아밸류업,sectorCountryWeights,0.35
495850,KODEX 코리아밸류업,feesAndAssets,0.35
496080,TIGER 코리아밸류업,issuer,0.35
496080,TIGER 코리아밸류업,benchmarkName,0.35
496080,TIGER 코리아밸류업,descriptions,0.35
496080,TIGER 코리아밸류업,strategyFacts,0.35
496080,TIGER 코리아밸류업,distribution,0.35
496080,TIGER 코리아밸류업,sectorCountryWeights,0.35
496080,TIGER 코리아밸류업,feesAndAssets,0.35
496090,KIWOOM 코리아밸류업,issuer,0.35
496090,KIWOOM 코리아밸류업,benchmarkName,0.35
496090,KIWOOM 코리아밸류업,descriptions,0.35
496090,KIWOOM 코리아밸류업,strategyFacts,0.35
496090,KIWOOM 코리아밸류업,distribution,0.35
496090,KIWOOM 코리아밸류업,sectorCountryWeights,0.35
496090,KIWOOM 코리아밸류업,feesAndAssets,0.35
496120,ACE 코리아밸류업,issuer,0.35
496120,ACE 코리아밸류업,benchmarkName,0.35
496120,ACE 코리아밸류업,descriptions,0.35
496120,ACE 코리아밸류업,strategyFacts,0.35
496120,ACE 코리아밸류업,distribution,0.35
496120,ACE 코리아밸류업,sectorCountryWeights,0.35
496120,ACE 코리아밸류업,feesAndAssets,0.35
496130,TRUSTON 코리아밸류업액티브,issuer,0.45
496130,TRUSTON 코리아밸류업액티브,benchmarkName,0.45
496130,TRUSTON 코리아밸류업액티브,descriptions,0.45
496130,TRUSTON 코리아밸류업액티브,distribution,0.45
496130,TRUSTON 코리아밸류업액티브,sectorCountryWeights,0.45
496130,TRUSTON 코리아밸류업액티브,feesAndAssets,0.45
498050,HANARO 바이오코리아액티브,issuer,0.45
498050,HANARO 바이오코리아액티브,benchmarkName,0.45
498050,HANARO 바이오코리아액티브,descriptions,0.45
498050,HANARO 바이오코리아액티브,distribution,0.45
498050,HANARO 바이오코리아액티브,sectorCountryWeights,0.45
498050,HANARO 바이오코리아액티브,feesAndAssets,0.45
498400,KODEX 200타겟위클리커버드콜,issuer,0.45
498400,KODEX 200타겟위클리커버드콜,benchmarkName,0.45
498400,KODEX 200타겟위클리커버드콜,descriptions,0.45
498400,KODEX 200타겟위클리커버드콜,distribution,0.45
498400,KODEX 200타겟위클리커버드콜,sectorCountryWeights,0.45
498400,KODEX 200타겟위클리커버드콜,feesAndAssets,0.45
498410,KODEX 금융고배당TOP10타겟위클리커버드콜,issuer,0.45
498410,KODEX 금융고배당TOP10타겟위클리커버드콜,benchmarkName,0.45
498410,KODEX 금융고배당TOP10타겟위클리커버드콜,descriptions,0.45
498410,KODEX 금융고배당TOP10타겟위클리커버드콜,distribution,0.45
498410,KODEX 금융고배당TOP10타겟위클리커버드콜,sectorCountryWeights,0.45
498410,KODEX 금융고배당TOP10타겟위클리커버드콜,feesAndAssets,0.45
498860,RISE 코리아금융고배당,issuer,0.35
498860,RISE 코리아금융고배당,benchmarkName,0.35
498860,RISE 코리아금융고배당,descriptions,0.35
498860,RISE 코리아금융고배당,strategyFacts,0.35
498860,RISE 코리아금융고배당,distribution,0.35
498860,RISE 코리아금융고배당,sectorCountryWeights,0.35
498860,RISE 코리아금융고배당,feesAndAssets,0.35
