etfCode,etfName,rank,holdingCode,holdingName,quantity,weightPct,status
464610,SOL 의료기기소부장Fn,9,060280,큐렉소,"2,636",5.53,OK
464610,SOL 의료기기소부장Fn,10,336570,원텍,"3,899",5.33,OK
131890,ACE 삼성그룹동일가중,1,029780,삼성카드,"5,819",7.07,OK
131890,ACE 삼성그룹동일가중,2,000810,삼성화재,435,7.07,OK
131890,ACE 삼성그룹동일가중,3,008770,호텔신라,"5,546",7.01,OK
131890,ACE 삼성그룹동일가중,4,030000,제일기획,"14,648",6.99,OK
131890,ACE 삼성그룹동일가중,5,012750,에스원,"3,783",6.90,OK
131890,ACE 삼성그룹동일가중,6,016360,삼성증권,"2,480",6.86,OK
131890,ACE 삼성그룹동일가중,7,207940,삼성바이오로직스,188,6.69,OK
131890,ACE 삼성그룹동일가중,8,018260,삼성에스디에스,"1,369",6.62,OK
131890,ACE 삼성그룹동일가중,9,010140,삼성중공업,"11,125",6.24,OK
131890,ACE 삼성그룹동일가중,10,028050,삼성E&A,"5,709",5.96,OK
379790,RISE 유로스탁스50(H),,,,,,EMPTY_NO_TABLE
0105D0,SOL 한국AI소프트웨어,1,035420,NAVER,585,25.04,OK
0105D0,SOL 한국AI소프트웨어,2,035720,카카오,"2,370",18.75,OK
0105D0,SOL 한국AI소프트웨어,3,018260,삼성에스디에스,414,17.93,OK
0105D0,SOL 한국AI소프트웨어,4,307950,현대오토에버,147,14.66,OK
0105D0,SOL 한국AI소프트웨어,5,064400,LG씨엔에스,529,8.21,OK
0105D0,SOL 한국AI소프트웨어,6,377300,카카오페이,724,6.55,OK
0105D0,SOL 한국AI소프트웨어,7,466100,클로봇,404,2.25,OK
0105D0,SOL 한국AI소프트웨어,8,023590,다우기술,232,1.88,OK
0105D0,SOL 한국AI소프트웨어,9,181710,NHN,175,1.52,OK
0105D0,SOL 한국AI소프트웨어,10,060250,NHN KCP,215,0.62,OK
413930,WON AI ESG액티브,1,005930,삼성전자,"1,395",26.65,OK
413930,WON AI ESG액티브,2,000660,SK하이닉스,161,22.30,OK
413930,WON AI ESG액티브,3,402340,SK스퀘어,74,6.45,OK
413930,WON AI ESG액티브,4,009150,삼성전기,45,4.35,OK
413930,WON AI ESG액티브,5,105560,KB금융,192,2.68,OK
413930,WON AI ESG액티브,6,034730,SK,50,2.19,OK
413930,WON AI ESG액티브,7,005380,현대차,51,1.70,OK
413930,WON AI ESG액티브,8,034020,두산에너빌리티,289,1.59,OK
413930,WON AI ESG액티브,9,055550,신한지주,193,1.57,OK
413930,WON AI ESG액티브,10,028260,삼성물산,48,1.30,OK
244620,KODEX 모멘텀Plus,1,095610,테스,479,4.15,OK
244620,KODEX 모멘텀Plus,2,004170,신세계,148,4.07,OK
244620,KODEX 모멘텀Plus,3,319660,피에스케이,458,3.93,OK
244620,KODEX 모멘텀Plus,4,278470,에이피알,209,3.69,OK
244620,KODEX 모멘텀Plus,5,131290,티에스이,288,3.35,OK
244620,KODEX 모멘텀Plus,6,005930,삼성전자,248,2.93,OK
244620,KODEX 모멘텀Plus,7,000500,가온전선,242,2.78,OK
244620,KODEX 모멘텀Plus,8,031980,피에스케이홀딩스,409,2.66,OK
244620,KODEX 모멘텀Plus,9,000660,SK하이닉스,31,2.66,OK
244620,KODEX 모멘텀Plus,10,084370,유진테크,373,2.65,OK
114460,ACE 국고채3년,,,,,,EMPTY_NO_TABLE
0153P0,ACE 리츠부동산인프라액티브,1,088980,맥쿼리인프라,"11,239",24.14,OK
0153P0,ACE 리츠부동산인프라액티브,2,415640,KB발해인프라,"8,527",19.24,OK
0153P0,ACE 리츠부동산인프라액티브,3,395400,SK리츠,"11,869",14.38,OK
0153P0,ACE 리츠부동산인프라액티브,4,330590,롯데리츠,"16,009",11.90,OK
0153P0,ACE 리츠부동산인프라액티브,5,451800,한화리츠,"8,603",8.57,OK
0153P0,ACE 리츠부동산인프라액티브,6,293940,신한알파리츠,"4,951",5.51,OK
0153P0,ACE 리츠부동산인프라액티브,7,357120,코람코라이프인프라리츠,"4,372",3.72,OK
0153P0,ACE 리츠부동산인프라액티브,8,404990,신한서부티엔디리츠,"4,148",3.20,OK
0153P0,ACE 리츠부동산인프라액티브,9,448730,삼성FN리츠,"1,889",2.18,OK
0153P0,ACE 리츠부동산인프라액티브,10,377190,디앤디플랫폼리츠,"4,534",1.91,OK
453660,KODEX 미국S&P500경기소비재,,,,,,EMPTY_NO_TABLE
419420,KODEX 미국클린에너지나스닥,,,,,,EMPTY_NO_TABLE
417450,RISE 글로벌수소경제,1,336260,두산퓨얼셀,"1,337",-,OK
417450,RISE 글로벌수소경제,2,298040,효성중공업,6,-,OK
417450,RISE 글로벌수소경제,3,036460,한국가스공사,122,-,OK
0127V0,KIWOOM 미국S&P500 TOP10&배당다우비중전환,,,,,,EMPTY_NO_TABLE
0207G0,SOL 우주항공밸류체인,1,189300,인텔리안테크,713,15.15,OK
0207G0,SOL 우주항공밸류체인,2,347700,스피어,"2,374",15.11,OK
0207G0,SOL 우주항공밸류체인,3,099320,쎄트렉아이,552,13.77,OK
0207G0,SOL 우주항공밸류체인,4,272210,한화시스템,591,12.57,OK
0207G0,SOL 우주항공밸류체인,5,078600,대주전자재료,419,10.86,OK
0207G0,SOL 우주항공밸류체인,6,295310,에이치브이엠,748,10.78,OK
0207G0,SOL 우주항공밸류체인,7,218410,RFHIC,554,8.36,OK
0207G0,SOL 우주항공밸류체인,8,354320,알멕,758,6.77,OK
0207G0,SOL 우주항공밸류체인,9,001430,세아베스틸지주,419,4.05,OK
0207G0,SOL 우주항공밸류체인,10,327260,RF머트리얼즈,144,2.28,OK
0088N0,WON K-글로벌수급상위,1,120110,코오롱인더,"1,145",11.54,OK
0088N0,WON K-글로벌수급상위,2,039030,이오테크닉스,135,9.16,OK
0088N0,WON K-글로벌수급상위,3,067310,하나마이크론,"1,066",7.68,OK
0088N0,WON K-글로벌수급상위,4,183300,코미코,411,6.17,OK
0088N0,WON K-글로벌수급상위,5,008770,호텔신라,637,5.98,OK
0088N0,WON K-글로벌수급상위,6,249420,일동제약,"1,979",5.42,OK
0088N0,WON K-글로벌수급상위,7,218410,RFHIC,560,4.98,OK
0088N0,WON K-글로벌수급상위,8,011790,SKC,290,4.82,OK
0088N0,WON K-글로벌수급상위,9,161890,한국콜마,196,4.28,OK
0088N0,WON K-글로벌수급상위,10,383220,F&F,248,3.74,OK
102960,KODEX 기계장비,1,034020,두산에너빌리티,498,13.79,OK
102960,KODEX 기계장비,2,267260,HD현대일렉트릭,26,7.75,OK
102960,KODEX 기계장비,3,373220,LG에너지솔루션,57,7.09,OK
102960,KODEX 기계장비,4,329180,HD현대중공업,38,7.01,OK
102960,KODEX 기계장비,5,009540,HD한국조선해양,54,6.98,OK
102960,KODEX 기계장비,6,010140,삼성중공업,766,6.39,OK
102960,KODEX 기계장비,7,010120,LS ELECTRIC,90,6.28,OK
102960,KODEX 기계장비,8,064350,현대로템,85,5.47,OK
102960,KODEX 기계장비,9,298040,효성중공업,5,5.04,OK
102960,KODEX 기계장비,10,042660,한화오션,153,4.56,OK
0104G0,PLUS K방산레버리지,1,012450,한화에어로스페이스,154,39.91,OK
0104G0,PLUS K방산레버리지,2,064350,현대로템,802,37.75,OK
0104G0,PLUS K방산레버리지,3,042660,한화오션,"1,505",32.83,OK
0104G0,PLUS K방산레버리지,4,047810,한국항공우주,781,31.03,OK
0104G0,PLUS K방산레버리지,5,079550,LIG디펜스앤에어로스페이스,149,29.91,OK
0104G0,PLUS K방산레버리지,6,272210,한화시스템,806,14.84,OK
0104G0,PLUS K방산레버리지,7,103140,풍산,195,3.39,OK
0104G0,PLUS K방산레버리지,8,077970,STX엔진,172,1.21,OK
0104G0,PLUS K방산레버리지,9,003570,SNT다이내믹스,108,1.09,OK
0104G0,PLUS K방산레버리지,10,484870,엠앤씨솔루션,77,0.54,OK
484890,SOL 머니마켓액티브,,,,,,EMPTY_NO_TABLE
387280,TIGER 퓨처모빌리티액티브,1,012330,현대모비스,20,8.85,OK
387280,TIGER 퓨처모빌리티액티브,2,006400,삼성SDI,21,8.38,OK
387280,TIGER 퓨처모빌리티액티브,3,373220,LG에너지솔루션,25,7.45,OK
387280,TIGER 퓨처모빌리티액티브,4,009150,삼성전기,6,7.02,OK
387280,TIGER 퓨처모빌리티액티브,5,000660,SK하이닉스,4,6.70,OK
387280,TIGER 퓨처모빌리티액티브,6,005380,현대차,15,6.04,OK
387280,TIGER 퓨처모빌리티액티브,7,307950,현대오토에버,15,5.96,OK
387280,TIGER 퓨처모빌리티액티브,8,108490,로보티즈,31,5.79,OK
387280,TIGER 퓨처모빌리티액티브,9,086280,현대글로비스,33,5.62,OK
387280,TIGER 퓨처모빌리티액티브,10,066970,엘앤에프,35,3.22,OK
435040,ACE 글로벌브랜드TOP10,,,,,,EMPTY_NO_TABLE
130680,TIGER 원유선물Enhanced(H),,,,,,EMPTY_NO_TABLE
104520,KIWOOM 블루칩,1,105560,KB금융,245,3.16,OK
104520,KIWOOM 블루칩,2,090430,아모레퍼시픽,370,3.12,OK
104520,KIWOOM 블루칩,3,138040,메리츠금융지주,374,3.03,OK
104520,KIWOOM 블루칩,4,207940,삼성바이오로직스,31,3.01,OK
104520,KIWOOM 블루칩,5,055550,신한지주,394,2.97,OK
104520,KIWOOM 블루칩,6,021240,코웨이,456,2.90,OK
104520,KIWOOM 블루칩,7,068270,셀트리온,238,2.89,OK
104520,KIWOOM 블루칩,8,003230,삼양식품,37,2.85,OK
104520,KIWOOM 블루칩,9,096770,SK이노베이션,369,2.82,OK
104520,KIWOOM 블루칩,10,352820,하이브,190,2.81,OK
360150,KODEX 코스닥150롱코스피200숏선물,1,229200,KODEX 코스닥150,"3,722",17.18,OK
360150,KODEX 코스닥150롱코스피200숏선물,2,114800,KODEX 인버스,"23,404",8.75,OK
496130,TRUSTON 코리아밸류업액티브,1,005930,삼성전자,463,22.68,OK
496130,TRUSTON 코리아밸류업액티브,2,000660,SK하이닉스,53,18.82,OK
496130,TRUSTON 코리아밸류업액티브,3,105560,KB금융,103,3.69,OK
496130,TRUSTON 코리아밸류업액티브,4,016360,삼성증권,169,3.54,OK
496130,TRUSTON 코리아밸류업액티브,5,028260,삼성물산,48,3.33,OK
496130,TRUSTON 코리아밸류업액티브,6,006260,LS,56,3.27,OK
496130,TRUSTON 코리아밸류업액티브,7,402340,SK스퀘어,14,3.13,OK
496130,TRUSTON 코리아밸류업액티브,8,001040,CJ,110,3.02,OK
496130,TRUSTON 코리아밸류업액티브,9,007070,GS리테일,582,2.98,OK
496130,TRUSTON 코리아밸류업액티브,10,032830,삼성생명,47,2.95,OK
0127T0,KIWOOM 미국S&P500&배당다우존스비중전환,,,,,,EMPTY_NO_TABLE
234310,RISE V&S셀렉트밸류,1,005930,삼성전자,"3,153",28.45,OK
234310,RISE V&S셀렉트밸류,2,138040,메리츠금융지주,"2,851",11.82,OK
234310,RISE V&S셀렉트밸류,3,012330,현대모비스,251,4.34,OK
234310,RISE V&S셀렉트밸류,4,055550,신한지주,976,3.76,OK
234310,RISE V&S셀렉트밸류,5,003550,LG,892,3.14,OK
234310,RISE V&S셀렉트밸류,6,006400,삼성SDI,196,3.06,OK
234310,RISE V&S셀렉트밸류,7,005387,현대차2우B,317,2.25,OK
234310,RISE V&S셀렉트밸류,8,005490,POSCO홀딩스,187,2.04,OK
234310,RISE V&S셀렉트밸류,9,138930,BNK금융지주,"2,990",1.92,OK
234310,RISE V&S셀렉트밸류,10,340570,티앤엘,"1,016",1.90,OK
489860,KIWOOM 글로벌전력GRID인프라,1,267260,HD현대일렉트릭,14,-,OK
489860,KIWOOM 글로벌전력GRID인프라,2,010120,LS ELECTRIC,44,-,OK
489860,KIWOOM 글로벌전력GRID인프라,3,001440,대한전선,73,-,OK
489860,KIWOOM 글로벌전력GRID인프라,4,062040,산일전기,10,-,OK
489860,KIWOOM 글로벌전력GRID인프라,5,103590,일진전기,16,-,OK
489860,KIWOOM 글로벌전력GRID인프라,6,006400,삼성SDI,2,-,OK
489860,KIWOOM 글로벌전력GRID인프라,7,298040,효성중공업,0,-,OK
489860,KIWOOM 글로벌전력GRID인프라,8,229640,LS에코에너지,7,-,OK
0013P0,RISE 미국은행TOP10,,,,,,EMPTY_NO_TABLE
266390,KODEX 경기소비재,1,066570,LG전자,"1,530",17.87,OK
266390,KODEX 경기소비재,2,180640,한진칼,"1,769",14.65,OK
266390,KODEX 경기소비재,3,021240,코웨이,"2,036",11.75,OK
266390,KODEX 경기소비재,4,004170,신세계,236,8.78,OK
266390,KODEX 경기소비재,5,069960,현대백화점,441,4.38,OK
266390,KODEX 경기소비재,6,111770,영원무역,822,4.38,OK
266390,KODEX 경기소비재,7,035250,강원랜드,"4,293",3.97,OK
266390,KODEX 경기소비재,8,023530,롯데쇼핑,386,3.75,OK
266390,KODEX 경기소비재,9,008770,호텔신라,"1,159",3.63,OK
266390,KODEX 경기소비재,10,081660,미스토홀딩스,"1,146",3.26,OK
438900,HANARO Fn K-푸드,1,271560,오리온,620,15.52,OK
438900,HANARO Fn K-푸드,2,003230,삼양식품,73,15.17,OK
438900,HANARO Fn K-푸드,3,097950,CJ제일제당,411,14.76,OK
438900,HANARO Fn K-푸드,4,004370,농심,220,14.66,OK
438900,HANARO Fn K-푸드,5,007310,오뚜기,114,6.67,OK
438900,HANARO Fn K-푸드,6,005300,롯데칠성,293,5.57,OK
438900,HANARO Fn K-푸드,7,001680,대상,"1,532",5.02,OK
438900,HANARO Fn K-푸드,8,006040,동원산업,732,4.73,OK
438900,HANARO Fn K-푸드,9,005180,빙그레,359,4.43,OK
438900,HANARO Fn K-푸드,10,280360,롯데웰푸드,167,3.37,OK
404650,SOL KRX기후변화솔루션,1,112610,씨에스윈드,"5,109",9.18,OK
404650,SOL KRX기후변화솔루션,2,009830,한화솔루션,"5,948",8.26,OK
404650,SOL KRX기후변화솔루션,3,006400,삼성SDI,416,7.95,OK
404650,SOL KRX기후변화솔루션,4,000660,SK하이닉스,99,7.93,OK
404650,SOL KRX기후변화솔루션,5,005930,삼성전자,693,7.66,OK
404650,SOL KRX기후변화솔루션,6,000880,한화,"1,762",7.06,OK
404650,SOL KRX기후변화솔루션,7,005380,현대차,347,6.69,OK
404650,SOL KRX기후변화솔루션,8,022100,포스코DX,"7,645",6.22,OK
404650,SOL KRX기후변화솔루션,9,336260,두산퓨얼셀,"2,939",5.72,OK
404650,SOL KRX기후변화솔루션,10,100090,SK오션플랜트,"9,075",5.28,OK
269370,TIGER S&P글로벌인프라(합성),,,,,,EMPTY_NO_TABLE
463640,KODEX 미국S&P500유틸리티,,,,,,EMPTY_NO_TABLE
0004G0,1Q 미국배당TOP30,,,,,,EMPTY_NO_TABLE
269530,PLUS S&P글로벌인프라,,,,,,EMPTY_NO_TABLE
472720,TRUSTON 주주가치액티브,1,000660,SK하이닉스,48,17.08,OK
472720,TRUSTON 주주가치액티브,2,005930,삼성전자,130,6.38,OK
472720,TRUSTON 주주가치액티브,3,105560,KB금융,140,5.03,OK
472720,TRUSTON 주주가치액티브,4,005940,NH투자증권,800,4.80,OK
472720,TRUSTON 주주가치액티브,5,000150,두산,20,4.77,OK
472720,TRUSTON 주주가치액티브,6,006260,LS,76,4.45,OK
472720,TRUSTON 주주가치액티브,7,039490,키움증권,55,3.43,OK
472720,TRUSTON 주주가치액티브,8,055550,신한지주,150,3.14,OK
472720,TRUSTON 주주가치액티브,9,034730,SK,25,2.81,OK
472720,TRUSTON 주주가치액티브,10,082920,비츠로셀,494,2.76,OK
428560,KODEX 미국ETF산업Top10 Indxx,,,,,,EMPTY_NO_TABLE
137610,TIGER 농산물선물Enhanced(H),1,138920,KODEX 콩선물(H),"1,380",-,OK
0008E0,ACE 미국중심중소형제조업,,,,,,EMPTY_NO_TABLE
465670,TIGER 미국캐시카우100,,,,,,EMPTY_NO_TABLE
332610,PLUS 미국단기회사채(AAA~A),,,,,,EMPTY_NO_TABLE
0015F0,KIWOOM 팔란티어미국30년국채혼합액티브(H),1,610037,메리츠 미국채30년 ETN(H),"12,000",-,OK
0015F0,KIWOOM 팔란티어미국30년국채혼합액티브(H),2,580061,KB 미국채 30년 ETN,"8,000",-,OK
395760,PLUS ESG성장주액티브,1,005930,삼성전자,"1,091",26.33,OK
395760,PLUS ESG성장주액티브,2,000660,SK하이닉스,90,15.74,OK
395760,PLUS ESG성장주액티브,3,402340,SK스퀘어,47,5.17,OK
395760,PLUS ESG성장주액티브,4,009150,삼성전기,33,4.03,OK
395760,PLUS ESG성장주액티브,5,278470,에이피알,68,2.45,OK
395760,PLUS ESG성장주액티브,6,010140,삼성중공업,"1,149",2.40,OK
395760,PLUS ESG성장주액티브,7,196170,알테오젠,67,2.01,OK
395760,PLUS ESG성장주액티브,8,034020,두산에너빌리티,265,1.84,OK
395760,PLUS ESG성장주액티브,9,052690,한전기술,166,1.54,OK
395760,PLUS ESG성장주액티브,10,005380,현대차,29,1.22,OK
0084E0,KIWOOM 미국대형주500월간목표헤지액티브,,,,,,EMPTY_NO_TABLE
354240,RISE 미국고정배당우선증권,,,,,,EMPTY_NO_TABLE
371870,ACE 차이나항셍테크,,,,,,EMPTY_NO_TABLE
400570,KODEX 유럽탄소배출권선물ICE(H),,,,,,EMPTY_NO_TABLE
300610,TIGER K게임,1,251270,넷마블,729,10.11,OK
300610,TIGER K게임,2,259960,크래프톤,116,10.03,OK
300610,TIGER K게임,3,263750,펄어비스,779,9.94,OK
300610,TIGER K게임,4,462870,시프트업,786,9.75,OK
300610,TIGER K게임,5,192080,더블유게임즈,439,9.75,OK
300610,TIGER K게임,6,036570,NC,109,9.53,OK
300610,TIGER K게임,7,293490,카카오게임즈,"3,105",8.93,OK
300610,TIGER K게임,8,112040,위메이드,"1,348",8.66,OK
300610,TIGER K게임,9,069080,웹젠,"1,209",5.16,OK
300610,TIGER K게임,10,095660,네오위즈,757,4.94,OK
266410,KODEX 필수소비재,1,033780,KT&G,"2,422",22.99,OK
266410,KODEX 필수소비재,2,278470,에이피알,862,17.84,OK
266410,KODEX 필수소비재,3,003230,삼양식품,139,8.40,OK
266410,KODEX 필수소비재,4,090430,아모레퍼시픽,"1,098",7.27,OK
266410,KODEX 필수소비재,5,271560,오리온,770,5.61,OK
266410,KODEX 필수소비재,6,051900,LG생활건강,325,4.40,OK
266410,KODEX 필수소비재,7,161890,한국콜마,602,3.80,OK
266410,KODEX 필수소비재,8,139480,이마트,704,3.16,OK
266410,KODEX 필수소비재,9,192820,코스맥스,289,2.90,OK
266410,KODEX 필수소비재,10,097950,CJ제일제당,277,2.89,OK
280920,PLUS 주도업종,1,005930,삼성전자,905,20.10,OK
280920,PLUS 주도업종,2,009150,삼성전기,90,10.12,OK
280920,PLUS 주도업종,3,005380,현대차,219,8.49,OK
280920,PLUS 주도업종,4,000270,기아,398,4.98,OK
280920,PLUS 주도업종,5,028260,삼성물산,157,4.95,OK
280920,PLUS 주도업종,6,012450,한화에어로스페이스,56,4.57,OK
280920,PLUS 주도업종,7,034020,두산에너빌리티,705,4.50,OK
280920,PLUS 주도업종,8,012330,현대모비스,97,4.13,OK
280920,PLUS 주도업종,9,032830,삼성생명,138,3.93,OK
280920,PLUS 주도업종,10,006400,삼성SDI,97,3.72,OK
363510,SOL KIS단기통안채,,,,,,EMPTY_NO_TABLE
435550,KIWOOM TDF2050액티브 적격,1,454780,KIWOOM 종합채권(AA-이상)액티브,315,-,OK
435550,KIWOOM TDF2050액티브 적격,2,114470,KIWOOM 국고채3년,43,-,OK
0067Y0,TIGER 차이나AI소프트웨어,,,,,,EMPTY_NO_TABLE
487750,BNK 온디바이스AI,1,000660,SK하이닉스,180,21.55,OK
487750,BNK 온디바이스AI,2,005930,삼성전자,"1,275",21.06,OK
487750,BNK 온디바이스AI,3,009150,삼성전기,96,8.03,OK
487750,BNK 온디바이스AI,4,420770,기가비스,577,6.07,OK
487750,BNK 온디바이스AI,5,222800,심텍,500,3.51,OK
487750,BNK 온디바이스AI,6,011070,LG이노텍,74,3.17,OK
487750,BNK 온디바이스AI,7,080220,제주반도체,610,3.06,OK
487750,BNK 온디바이스AI,8,356860,티엘비,623,3.00,OK
487750,BNK 온디바이스AI,9,353200,대덕전자,393,2.90,OK
487750,BNK 온디바이스AI,10,058470,리노공업,592,2.78,OK
448490,HANARO 32-10 국고채액티브,,,,,,EMPTY_NO_TABLE
290080,RISE 200고배당커버드콜ATM,1,005830,DB손해보험,65,3.07,OK
290080,RISE 200고배당커버드콜ATM,2,081660,미스토홀딩스,213,2.86,OK
290080,RISE 200고배당커버드콜ATM,3,029780,삼성카드,198,2.81,OK
290080,RISE 200고배당커버드콜ATM,4,024110,기업은행,446,2.80,OK
290080,RISE 200고배당커버드콜ATM,5,175330,JB금융지주,326,2.71,OK
290080,RISE 200고배당커버드콜ATM,6,030000,제일기획,484,2.70,OK
290080,RISE 200고배당커버드콜ATM,7,035250,강원랜드,599,2.61,OK
290080,RISE 200고배당커버드콜ATM,8,138930,BNK금융지주,472,2.55,OK
290080,RISE 200고배당커버드콜ATM,9,032640,LG유플러스,585,2.53,OK
290080,RISE 200고배당커버드콜ATM,10,316140,우리금융지주,271,2.51,OK
457700,KODEX 53-09 국고채액티브,,,,,,EMPTY_NO_TABLE
453060,HANARO KOFR금리액티브(합성),,,,,,EMPTY_NO_TABLE
409810,KODEX 미국나스닥100선물인버스(H),,,,,,EMPTY_NO_TABLE
373490,KODEX 코리아혁신성장액티브,1,000270,기아,874,10.11,OK
373490,KODEX 코리아혁신성장액티브,2,006400,삼성SDI,272,9.64,OK
373490,KODEX 코리아혁신성장액티브,3,005930,삼성전자,441,9.04,OK
373490,KODEX 코리아혁신성장액티브,4,005380,현대차,248,8.87,OK
